Dar es Salaam,Tanzania,"DAR ES SALAAM AIRPORT, TZ",GHCND:TZ000063894,"{'jan': 3.4, 'feb': 2.95, 'mar': 6.95, 'apr': 11.45, 'may': 7.35, 'jun': 2.2, 'jul': 1.65, 'aug': 1.85, 'sep': 1.8, 'oct': 2.95, 'nov': 6.45, 'dec': 5.85}","{'jan': 53.985, 'feb': 73.42499999999998, 'mar': 101.70999999999994, 'apr': 221.625, 'may': 122.39499999999991, 'jun': 12.764999999999997, 'jul': 15.594999999999995, 'aug': 25.510000000000012, 'sep': 9.334999999999997, 'oct': 54.370000000000005, 'nov': 137.64000000000001, 'dec': 96.61499999999997}"
Zanzibar City,Tanzania,"ZANZIBAR, TZ",GHCND:TZM00063870,"{'jan': 3.4, 'feb': 2.85, 'mar': 6.6, 'apr': 12.8, 'may': 9.15, 'jun': 3.15, 'jul': 3.05, 'aug': 4.55, 'sep': 4.0, 'oct': 5.05, 'nov': 8.7, 'dec': 6.9}","{'jan': 46.269999999999996, 'feb': 34.010000000000005, 'mar': 120.19999999999996, 'apr': 261.03000000000026, 'may': 218.35999999999999, 'jun': 23.945, 'jul': 23.660000000000004, 'aug': 32.89500000000002, 'sep': 28.90500000000002, 'oct': 77.31999999999996, 'nov': 151.755, 'dec': 94.175}"
Tabora,Tanzania,"TABORA AIRPORT, TZ",GHCND:TZ000063832,"{'jan': 11.55, 'feb': 8.1, 'mar': 7.9, 'apr': 6.35, 'may': 1.85, 'jun': 0.3, 'jul': 0.0, 'aug': 0.2, 'sep': 0.7, 'oct': 2.0, 'nov': 7.8, 'dec': 12.8}","{'jan': 231.1650000000001, 'feb': 135.21499999999997, 'mar': 153.6749999999999, 'apr': 121.98499999999994, 'may': 39.785000000000004, 'jun': 6.69, 'jul': 0.0, 'aug': 5.664999999999999, 'sep': 22.184999999999995, 'oct': 45.15500000000001, 'nov': 171.58, 'dec': 236.94500000000025}"
Dodoma,Tanzania,"DODOMA, TZ",GHCND:TZ000063862,"{'jan': 7.25, 'feb': 6.0, 'mar': 5.6, 'apr': 2.3, 'may': 0.4, 'jun': 0.15, 'jul': 0.1, 'aug': 0.05, 'sep': 0.05, 'oct': 0.2, 'nov': 1.5, 'dec': 5.9}","{'jan': 129.29999999999993, 'feb': 102.19999999999996, 'mar': 98.61499999999998, 'apr': 28.499999999999993, 'may': 1.155, 'jun': 5.209999999999999, 'jul': 0.2, 'aug': 3.775, 'sep': 0.1, 'oct': 4.745, 'nov': 24.145, 'dec': 113.84999999999991}"
Lomé,Togo,"GNASSINGBE EYADEMA INTERNATIONAL, TO",GHCND:TOM00065387,"{'jan': 0.45, 'feb': 0.65, 'mar': 1.8, 'apr': 2.95, 'may': 5.25, 'jun': 6.7, 'jul': 3.8, 'aug': 2.05, 'sep': 5.05, 'oct': 5.7, 'nov': 1.3, 'dec': 0.1}","{'jan': 2.8600000000000003, 'feb': 12.919999999999998, 'mar': 32.675, 'apr': 66.545, 'may': 92.89499999999995, 'jun': 109.79999999999993, 'jul': 57.72000000000001, 'aug': 11.71, 'sep': 55.26999999999998, 'oct': 84.35999999999999, 'nov': 16.550000000000004, 'dec': 0.305}"
Mango,Togo,"MANGO SANSANNE, TO",GHCND:TOM00065352,"{'jan': 0.0, 'feb': 0.2, 'mar': 0.65, 'apr': 3.4, 'may': 4.85, 'jun': 6.45, 'jul': 7.7, 'aug': 8.9, 'sep': 9.3, 'oct': 4.8, 'nov': 0.3, 'dec': 0.0}","{'jan': 0.0, 'feb': 0.9400000000000001, 'mar': 8.705, 'apr': 35.925, 'may': 76.65999999999997, 'jun': 79.19999999999996, 'jul': 134.52000000000004, 'aug': 129.57999999999998, 'sep': 107.66499999999994, 'oct': 57.95999999999998, 'nov': 3.4549999999999996, 'dec': 0.0}"
Tunis,Tunisia,"ANNABA, AG",GHCND:AGM00060360,"{'jan': 10.15, 'feb': 10.25, 'mar': 8.7, 'apr': 6.6, 'may': 4.25, 'jun': 1.75, 'jul': 0.6, 'aug': 1.5, 'sep': 5.7, 'oct': 6.6, 'nov': 9.75, 'dec': 10.35}","{'jan': 92.90499999999996, 'feb': 75.21499999999996, 'mar': 76.62499999999997, 'apr': 50.42000000000002, 'may': 31.225000000000012, 'jun': 9.795, 'jul': 1.7899999999999998, 'aug': 9.260000000000002, 'sep': 40.765, 'oct': 58.82499999999997, 'nov': 91.71499999999992, 'dec': 97.97499999999995}"
Gabès,Tunisia,"GABES, TS",GHCND:TS000060765,"{'jan': 1.7, 'feb': 1.2, 'mar': 1.25, 'apr': 1.7, 'may': 1.05, 'jun': 0.35, 'jul': 0.0, 'aug': 0.2, 'sep': 1.2, 'oct': 1.6, 'nov': 1.55, 'dec': 1.55}","{'jan': 10.575000000000001, 'feb': 5.939999999999998, 'mar': 11.675000000000002, 'apr': 17.6, 'may': 6.344999999999999, 'jun': 1.0050000000000001, 'jul': 0.05, 'aug': 5.8549999999999995, 'sep': 15.905000000000005, 'oct': 15.810000000000006, 'nov': 14.365000000000004, 'dec': 16.965}"
Ndola,Zambia,"NDOLA, ZA",GHCND:ZA000067561,"{'jan': 19.65, 'feb': 14.95, 'mar': 9.3, 'apr': 2.2, 'may': 0.05, 'jun': 0.05, 'jul': 0.05, 'aug': 0.1, 'sep': 1.6, 'oct': 7.05, 'nov': 15.55, 'dec': 18.55}","{'jan': 302.1900000000002, 'feb': 229.59000000000015, 'mar': 103.51000000000002, 'apr': 20.660000000000004, 'may': 0.13999999999999999, 'jun': 0.075, 'jul': 0.265, 'aug': 0.35, 'sep': 10.390000000000004, 'oct': 83.08499999999997, 'nov': 222.94000000000042, 'dec': 285.8500000000005}"
Lusaka,Zambia,"KAFUE POLDER, ZA",GHCND:ZA000067659,"{'jan': 14.0, 'feb': 9.25, 'mar': 4.1, 'apr': 1.35, 'may': 0.05, 'jun': 0.0, 'jul': 0.0, 'aug': 0.15, 'sep': 0.75, 'oct': 4.4, 'nov': 9.55, 'dec': 13.5}","{'jan': 178.79500000000016, 'feb': 108.86500000000004, 'mar': 40.26499999999998, 'apr': 16.205000000000002, 'may': 0.5, 'jun': 0.0, 'jul': 0.0, 'aug': 0.6950000000000001, 'sep': 4.254999999999999, 'oct': 38.20499999999998, 'nov': 151.96, 'dec': 199.9550000000001}"
Livingstone,Zambia,"LIVINGSTONE, ZA",GHCND:ZA000067743,"{'jan': 1.55, 'feb': 1.25, 'mar': 0.8, 'apr': 0.3, 'may': 0.05, 'jun': 0.0, 'jul': 0.0, 'aug': 0.0, 'sep': 0.0, 'oct': 0.1, 'nov': 0.8, 'dec': 1.45}","{'jan': 23.509999999999998, 'feb': 10.145, 'mar': 12.84, 'apr': 11.815, 'may': 0.05, 'jun': 0.0, 'jul': 0.0, 'aug': 0.0, 'sep': 0.0, 'oct': 0.65, 'nov': 6.6450000000000005, 'dec': 11.309999999999999}"
Harare,Zimbabwe,"HARARE KUTSAGA, ZI",GHCND:ZI000067775,"{'jan': 7.6, 'feb': 5.6, 'mar': 5.45, 'apr': 1.9, 'may': 0.9, 'jun': 0.25, 'jul': 0.15, 'aug': 0.05, 'sep': 0.05, 'oct': 1.5, 'nov': 4.75, 'dec': 7.6}","{'jan': 112.85499999999993, 'feb': 82.86499999999998, 'mar': 65.905, 'apr': 27.595000000000006, 'may': 17.73, 'jun': 7.805, 'jul': 0.45999999999999996, 'aug': 1.1949999999999998, 'sep': 0.205, 'oct': 13.834999999999999, 'nov': 57.370000000000026, 'dec': 130.62}"
Bulawayo,Zimbabwe,"BULAWAYO AIRPORT, ZI",GHCND:ZI000067965,"{'jan': 10.15, 'feb': 7.7, 'mar': 5.1, 'apr': 2.95, 'may': 0.75, 'jun': 0.35, 'jul': 0.35, 'aug': 0.1, 'sep': 0.8, 'oct': 4.0, 'nov': 7.25, 'dec': 9.45}","{'jan': 121.18000000000004, 'feb': 96.32499999999996, 'mar': 56.785000000000004, 'apr': 33.074999999999996, 'may': 5.494999999999999, 'jun': 2.2700000000000005, 'jul': 2.305, 'aug': 0.865, 'sep': 6.034999999999999, 'oct': 32.43500000000001, 'nov': 86.37499999999997, 'dec': 123.01000000000003}"
Kabul,Afghanistan,"KABUL INTERNATIONAL, AF",GHCND:AFM00040948,"{'jan': 0.6, 'feb': 1.05, 'mar': 1.35, 'apr': 0.95, 'may': 0.6, 'jun': 0.2, 'jul': 0.25, 'aug': 0.05, 'sep': 0.1, 'oct': 0.15, 'nov': 0.65, 'dec': 0.35}","{'jan': 10.020000000000003, 'feb': 9.370000000000001, 'mar': 17.165, 'apr': 11.155000000000003, 'may': 2.505, 'jun': 0.625, 'jul': 5.424999999999999, 'aug': 2.525, 'sep': 0.1, 'oct': 1.55, 'nov': 10.625000000000002, 'dec': 1.4200000000000002}"
Baku,Azerbaijan,"ALAT, AJ",GHCND:AJ000037923,"{'jan': 0.0, 'feb': 0.0, 'mar': 0.0, 'apr': 0.0, 'may': 0.0, 'jun': 0.0, 'jul': 0.0, 'aug': 0.0, 'sep': 0.0, 'oct': 0.0, 'nov': 0.05, 'dec': 0.0}","{'jan': 0.0, 'feb': 0.0, 'mar': 0.0, 'apr': 0.0, 'may': 0.0, 'jun': 0.0, 'jul': 0.0, 'aug': 0.0, 'sep': 0.0, 'oct': 0.0, 'nov': 4.955, 'dec': 0.04}"
Yerevan,Armenia,"APARAN, AM",GHCND:AM000037699,"{'jan': 3.15, 'feb': 1.85, 'mar': 3.4, 'apr': 3.4, 'may': 4.8, 'jun': 3.8, 'jul': 3.15, 'aug': 2.5, 'sep': 1.35, 'oct': 2.45, 'nov': 2.3, 'dec': 2.4}","{'jan': 54.160000000000004, 'feb': 16.045000000000005, 'mar': 36.05, 'apr': 55.4, 'may': 43.42999999999999, 'jun': 51.71500000000001, 'jul': 37.46499999999999, 'aug': 40.150000000000006, 'sep': 8.414999999999997, 'oct': 27.35, 'nov': 26.615000000000002, 'dec': 22.905}"
Manama,Bahrain,"BAHRAIN INT. AIRPORT, BA",GHCND:BA000041150,"{'jan': 1.35, 'feb': 0.6, 'mar': 0.7, 'apr': 0.75, 'may': 0.15, 'jun': 0.05, 'jul': 0.0, 'aug': 0.1, 'sep': 0.0, 'oct': 0.15, 'nov': 0.75, 'dec': 1.15}","{'jan': 13.554999999999998, 'feb': 3.5699999999999994, 'mar': 2.8549999999999995, 'apr': 9.940000000000001, 'may': 0.345, 'jun': 2.5, 'jul': 0.0, 'aug': 4.495, 'sep': 0.0, 'oct': 2.92, 'nov': 8.504999999999999, 'dec': 15.515000000000004}"
Dhaka,Bangladesh,"TEJGAON, BG",GHCND:BGM00041923,"{'jan': 0.55, 'feb': 0.95, 'mar': 1.9, 'apr': 4.8, 'may': 8.3, 'jun': 8.35, 'jul': 14.05, 'aug': 12.05, 'sep': 10.3, 'oct': 5.6, 'nov': 0.9, 'dec': 0.35}","{'jan': 2.735, 'feb': 7.745000000000002, 'mar': 21.500000000000004, 'apr': 87.17999999999995, 'may': 139.90500000000003, 'jun': 165.59000000000012, 'jul': 307.49500000000046, 'aug': 213.25000000000023, 'sep': 195.33499999999995, 'oct': 115.22499999999998, 'nov': 9.315000000000001, 'dec': 2.5949999999999998}"
Rangpur,Bangladesh,"RANGPUR, BG",GHCND:BGM00041859,"{'jan': 0.95, 'feb': 0.8, 'mar': 1.55, 'apr': 4.7, 'may': 8.25, 'jun': 8.25, 'jul': 9.8, 'aug': 10.2, 'sep': 9.5, 'oct': 4.1, 'nov': 0.1, 'dec': 0.05}","{'jan': 5.01, 'feb': 7.255, 'mar': 20.665000000000006, 'apr': 68.07499999999999, 'may': 181.3200000000001, 'jun': 202.13000000000005, 'jul': 244.31000000000031, 'aug': 216.88000000000005, 'sep': 241.0950000000003, 'oct': 125.775, 'nov': 0.9, 'dec': 0.375}"
Chittagong,Bangladesh,"SHAH AMANAT INTERNATIONAL, BG",GHCND:BGM00041978,"{'jan': 0.4, 'feb': 0.5, 'mar': 1.55, 'apr': 3.95, 'may': 8.9, 'jun': 12.3, 'jul': 15.65, 'aug': 15.75, 'sep': 12.55, 'oct': 7.25, 'nov': 1.35, 'dec': 0.4}","{'jan': 6.354999999999999, 'feb': 5.744999999999999, 'mar': 30.764999999999997, 'apr': 68.98, 'may': 232.6050000000001, 'jun': 435.0600000000001, 'jul': 581.0299999999999, 'aug': 344.3000000000004, 'sep': 261.6400000000001, 'oct': 158.46999999999997, 'nov': 31.825000000000006, 'dec': 2.9149999999999996}"
Phnom Penh,Cambodia,"PHNOM PENH INTERNATIONAL, CB",GHCND:CBM00048991,"{'jan': 0.05, 'feb': 0.05, 'mar': 0.0, 'apr': 0.05, 'may': 0.1, 'jun': 0.05, 'jul': 0.1, 'aug': 0.2, 'sep': 0.25, 'oct': 0.7, 'nov': 0.9, 'dec': 0.3}","{'jan': 0.395, 'feb': 0.355, 'mar': 0.0, 'apr': 1.0050000000000001, 'may': 1.2449999999999999, 'jun': 0.305, 'jul': 1.205, 'aug': 2.15, 'sep': 2.895, 'oct': 20.72, 'nov': 13.219999999999999, 'dec': 8.765}"
Beijing,China,"BEIJING, CH",GHCND:CHM00054511,"{'jan': 0.4, 'feb': 1.65, 'mar': 2.3, 'apr': 3.1, 'may': 4.65, 'jun': 7.3, 'jul': 9.55, 'aug': 7.8, 'sep': 5.8, 'oct': 3.55, 'nov': 1.7, 'dec': 0.6}","{'jan': 1.8400000000000003, 'feb': 8.145, 'mar': 10.889999999999997, 'apr': 22.07000000000001, 'may': 37.56, 'jun': 74.84999999999997, 'jul': 175.77999999999994, 'aug': 110.12999999999992, 'sep': 66.46999999999994, 'oct': 31.765000000000008, 'nov': 16.305, 'dec': 1.5750000000000004}"
Changsha,China,"CHANGDE, CH",GHCND:CHM00057662,"{'jan': 8.7, 'feb': 9.6, 'mar': 10.85, 'apr': 11.65, 'may': 12.45, 'jun': 11.45, 'jul': 9.2, 'aug': 7.55, 'sep': 6.75, 'oct': 7.9, 'nov': 8.55, 'dec': 6.1}","{'jan': 55.355, 'feb': 75.29999999999998, 'mar': 109.9399999999999, 'apr': 149.23999999999984, 'may': 203.4299999999998, 'jun': 198.67999999999984, 'jul': 181.97999999999985, 'aug': 119.06499999999994, 'sep': 94.85499999999998, 'oct': 83.935, 'nov': 85.31499999999998, 'dec': 30.09500000000002}"
Chongqing,China,"CHONGQING, CH",GHCND:CHM00057516,"{'jan': 6.1, 'feb': 4.9, 'mar': 9.35, 'apr': 11.0, 'may': 13.55, 'jun': 13.6, 'jul': 9.3, 'aug': 9.4, 'sep': 11.85, 'oct': 13.25, 'nov': 8.7, 'dec': 6.05}","{'jan': 22.42500000000003, 'feb': 22.13500000000001, 'mar': 71.14499999999992, 'apr': 104.38999999999987, 'may': 148.61500000000007, 'jun': 210.9099999999998, 'jul': 175.64499999999998, 'aug': 124.95999999999995, 'sep': 152.12999999999994, 'oct': 96.75499999999987, 'nov': 50.87000000000001, 'dec': 24.26500000000003}"
Guangzhou,China,"GUANGZHOU, CH",GHCND:CHM00059287,"{'jan': 4.7, 'feb': 5.85, 'mar': 9.4, 'apr': 11.45, 'may': 15.0, 'jun': 17.6, 'jul': 13.65, 'aug': 13.95, 'sep': 9.65, 'oct': 3.95, 'nov': 4.55, 'dec': 3.65}","{'jan': 57.43999999999998, 'feb': 59.67999999999997, 'mar': 118.60999999999983, 'apr': 184.28999999999985, 'may': 384.6650000000002, 'jun': 390.89999999999986, 'jul': 220.55500000000012, 'aug': 283.8850000000001, 'sep': 192.38999999999993, 'oct': 56.685, 'nov': 50.840000000000025, 'dec': 31.880000000000024}"
Harbin,China,"ANDA, CH",GHCND:CHM00050854,"{'jan': 0.7, 'feb': 0.95, 'mar': 2.45, 'apr': 3.25, 'may': 7.25, 'jun': 10.3, 'jul': 11.5, 'aug': 8.15, 'sep': 5.95, 'oct': 3.0, 'nov': 2.15, 'dec': 2.1}","{'jan': 2.3050000000000006, 'feb': 3.3249999999999993, 'mar': 8.56, 'apr': 15.444999999999993, 'may': 48.83500000000002, 'jun': 97.3349999999999, 'jul': 157.83999999999978, 'aug': 108.77999999999997, 'sep': 50.14999999999998, 'oct': 17.285, 'nov': 7.959999999999996, 'dec': 5.894999999999998}"
Kunming,China,"HUILI, CH",GHCND:CHM00056671,"{'jan': 1.8, 'feb': 1.5, 'mar': 1.95, 'apr': 4.8, 'may': 7.85, 'jun': 14.55, 'jul': 16.65, 'aug': 13.9, 'sep': 12.45, 'oct': 7.95, 'nov': 1.45, 'dec': 1.3}","{'jan': 10.679999999999998, 'feb': 7.094999999999997, 'mar': 11.684999999999999, 'apr': 31.235000000000014, 'may': 76.88499999999995, 'jun': 213.8249999999999, 'jul': 267.3299999999999, 'aug': 203.98999999999992, 'sep': 176.63499999999985, 'oct': 80.80499999999995, 'nov': 11.054999999999996, 'dec': 5.684999999999998}"
Lhasa,China,"GOLMUD, CH",GHCND:CHM00052818,"{'jan': 1.0, 'feb': 0.8, 'mar': 0.35, 'apr': 0.85, 'may': 1.75, 'jun': 3.1, 'jul': 3.15, 'aug': 2.45, 'sep': 1.75, 'oct': 0.45, 'nov': 0.5, 'dec': 0.15}","{'jan': 8.295000000000003, 'feb': 5.225, 'mar': 0.8550000000000001, 'apr': 2.25, 'may': 5.834999999999998, 'jun': 11.294999999999998, 'jul': 12.52, 'aug': 8.765000000000002, 'sep': 5.905, 'oct': 0.95, 'nov': 1.1199999999999997, 'dec': 0.5}"
Shanghai,China,"SHANGHAI, CH",GHCND:CHM00058362,"{'jan': 8.0, 'feb': 8.85, 'mar': 9.35, 'apr': 8.35, 'may': 8.3, 'jun': 11.2, 'jul': 9.8, 'aug': 10.65, 'sep': 9.15, 'oct': 5.8, 'nov': 7.65, 'dec': 6.0}","{'jan': 68.09, 'feb': 77.47999999999999, 'mar': 79.53999999999996, 'apr': 88.97999999999993, 'may': 93.24499999999993, 'jun': 190.74999999999994, 'jul': 159.63500000000005, 'aug': 195.2049999999999, 'sep': 147.32499999999985, 'oct': 79.685, 'nov': 69.55000000000003, 'dec': 50.230000000000004}"
Ürümqi,China,"WU LU MU QI, CH",GHCND:CHM00051463,"{'jan': 3.2, 'feb': 4.0, 'mar': 5.35, 'apr': 5.25, 'may': 5.25, 'jun': 4.45, 'jul': 4.25, 'aug': 4.25, 'sep': 2.85, 'oct': 3.85, 'nov': 8.2, 'dec': 6.75}","{'jan': 12.374999999999993, 'feb': 43.029999999999994, 'mar': 87.78999999999999, 'apr': 45.72500000000002, 'may': 43.03500000000002, 'jun': 29.734999999999996, 'jul': 28.355000000000008, 'aug': 32.235, 'sep': 19.955, 'oct': 26.93500000000002, 'nov': 132.92000000000013, 'dec': 151.27000000000007}"
Xi'an,China,"XIAN, CH",GHCND:CHM00057036,"{'jan': 0.65, 'feb': 0.65, 'mar': 0.95, 'apr': 1.3, 'may': 1.7, 'jun': 1.7, 'jul': 2.45, 'aug': 2.75, 'sep': 2.9, 'oct': 2.1, 'nov': 0.7, 'dec': 0.6}","{'jan': 1.9400000000000002, 'feb': 3.815, 'mar': 6.614999999999999, 'apr': 9.360000000000003, 'may': 13.704999999999998, 'jun': 20.105000000000004, 'jul': 33.11499999999998, 'aug': 35.665000000000006, 'sep': 31.335000000000008, 'oct': 23.19, 'nov': 4.729999999999999, 'dec': 1.8300000000000005}"
Yinchuan,China,"YINCHUAN, CH",GHCND:CHM00053614,"{'jan': 0.7, 'feb': 1.0, 'mar': 1.1, 'apr': 1.8, 'may': 2.6, 'jun': 3.8, 'jul': 4.35, 'aug': 5.05, 'sep': 5.15, 'oct': 3.05, 'nov': 1.3, 'dec': 0.75}","{'jan': 7.195, 'feb': 12.21, 'mar': 4.58, 'apr': 10.509999999999996, 'may': 18.085000000000004, 'jun': 34.26000000000003, 'jul': 48.045000000000016, 'aug': 37.20000000000001, 'sep': 30.305000000000028, 'oct': 13.665000000000001, 'nov': 6.26, 'dec': 17.610000000000007}"
Batumi,Georgia,BATUMI,GHCND:GG000037484,"{'jan': 0.0, 'feb': 0.05, 'mar': 0.05, 'apr': 0.05, 'may': 0.0, 'jun': 0.0, 'jul': 0.0, 'aug': 0.15, 'sep': 0.0, 'oct': 0.0, 'nov': 0.15, 'dec': 0.05}","{'jan': 0.0, 'feb': 0.395, 'mar': 0.545, 'apr': 1.3599999999999999, 'may': 0.025, 'jun': 0.04, 'jul': 0.0, 'aug': 4.6, 'sep': 0.04, 'oct': 0.04, 'nov': 5.955, 'dec': 0.1}"
Tbilisi,Georgia,"GORI, GG",GHCND:GG000037531,"{'jan': 1.65, 'feb': 2.2, 'mar': 2.75, 'apr': 2.9, 'may': 2.8, 'jun': 2.25, 'jul': 1.25, 'aug': 0.75, 'sep': 1.0, 'oct': 1.95, 'nov': 2.5, 'dec': 1.5}","{'jan': 9.209999999999999, 'feb': 10.015, 'mar': 13.735, 'apr': 18.530000000000005, 'may': 21.315000000000005, 'jun': 18.555000000000007, 'jul': 9.024999999999997, 'aug': 3.225, 'sep': 7.470000000000001, 'oct': 12.059999999999999, 'nov': 16.390000000000004, 'dec': 5.899999999999997}"
Hong Kong,China,"KING S PARK, CH",GHCND:CHM00045004,"{'jan': 3.2857142857142856, 'feb': 6.571428571428571, 'mar': 4.857142857142857, 'apr': 7.0, 'may': 9.428571428571429, 'jun': 15.714285714285714, 'jul': 14.714285714285714, 'aug': 14.285714285714286, 'sep': 11.0, 'oct': 5.428571428571429, 'nov': 2.5714285714285716, 'dec': 3.4285714285714284}","{'jan': 19.699999999999996, 'feb': 62.25714285714289, 'mar': 39.80000000000001, 'apr': 110.1285714285714, 'may': 194.61428571428567, 'jun': 423.61428571428576, 'jul': 442.1285714285715, 'aug': 452.6000000000001, 'sep': 299.5142857142856, 'oct': 128.3857142857143, 'nov': 26.1, 'dec': 28.528571428571432}"
Gangtok,India,"DARJEELING, IN",GHCND:IN024050100,"{'jan': 0.15, 'feb': 0.25, 'mar': 0.45, 'apr': 1.75, 'may': 2.1, 'jun': 3.0, 'jul': 4.1, 'aug': 3.6, 'sep': 3.35, 'oct': 1.15, 'nov': 0.0, 'dec': 0.25}","{'jan': 1.65, 'feb': 3.05, 'mar': 3.7599999999999993, 'apr': 15.194999999999999, 'may': 28.214999999999993, 'jun': 60.799999999999955, 'jul': 117.39999999999995, 'aug': 87.01500000000004, 'sep': 56.035000000000004, 'oct': 25.06000000000001, 'nov': 0.015, 'dec': 2.3150000000000004}"
New Delhi,India,"FARUKHNAGAR, IN",GHCND:IN006020701,"{'jan': 0.5555555555555556, 'feb': 0.2777777777777778, 'mar': 0.16666666666666666, 'apr': 0.05555555555555555, 'may': 0.2222222222222222, 'jun': 0.7222222222222222, 'jul': 4.722222222222222, 'aug': 5.722222222222222, 'sep': 2.3333333333333335, 'oct': 0.8888888888888888, 'nov': 0.1111111111111111, 'dec': 0.05555555555555555}","{'jan': 3.5222222222222226, 'feb': 4.122222222222223, 'mar': 2.7944444444444443, 'apr': 0.05555555555555555, 'may': 1.3166666666666669, 'jun': 9.38888888888889, 'jul': 84.91666666666667, 'aug': 118.57222222222225, 'sep': 43.57777777777776, 'oct': 5.711111111111111, 'nov': 2.4722222222222223, 'dec': 0.1111111111111111}"
Kolkata,India,"CALCUTTA ALIPORE, IN",GHCND:IN024140300,"{'jan': 0.25, 'feb': 0.55, 'mar': 0.45, 'apr': 0.55, 'may': 1.4, 'jun': 2.9, 'jul': 5.3, 'aug': 7.15, 'sep': 4.5, 'oct': 2.6, 'nov': 0.6, 'dec': 0.45}","{'jan': 1.425, 'feb': 12.455000000000002, 'mar': 2.6149999999999998, 'apr': 5.955, 'may': 28.71999999999999, 'jun': 52.714999999999975, 'jul': 100.16499999999995, 'aug': 127.66000000000001, 'sep': 88.09999999999995, 'oct': 41.02, 'nov': 7.9300000000000015, 'dec': 6.284999999999999}"
Mumbai,India,"BOMBAY SANTACRUZ, IN",GHCND:IN012070800,"{'jan': 0.05, 'feb': 0.05, 'mar': 0.25, 'apr': 0.0, 'may': 0.6, 'jun': 16.1, 'jul': 26.2, 'aug': 24.85, 'sep': 17.65, 'oct': 3.6, 'nov': 0.65, 'dec': 0.4}","{'jan': 0.23499999999999996, 'feb': 0.285, 'mar': 1.355, 'apr': 0.04, 'may': 18.765000000000008, 'jun': 549.1900000000003, 'jul': 1027.855, 'aug': 540.6800000000003, 'sep': 415.4900000000007, 'oct': 73.12, 'nov': 10.735000000000001, 'dec': 9.069999999999999}"
Jakarta,Indonesia,"JAKARTA OBSERVATORY, ID",GHCND:ID000096745,"{'jan': 0.55, 'feb': 0.3, 'mar': 0.25, 'apr': 0.25, 'may': 0.05, 'jun': 0.1, 'jul': 0.0, 'aug': 0.0, 'sep': 0.05, 'oct': 0.15, 'nov': 0.25, 'dec': 0.25}","{'jan': 12.395, 'feb': 11.05, 'mar': 1.8950000000000002, 'apr': 5.315, 'may': 0.16499999999999998, 'jun': 3.6100000000000003, 'jul': 0.0, 'aug': 0.025, 'sep': 0.1, 'oct': 5.840000000000001, 'nov': 7.44, 'dec': 2.155}"
Denpasar,Indonesia,"DENPASAR NGURAH RAI, ID",GHCND:IDM00097230,"{'jan': 2.25, 'feb': 1.8, 'mar': 1.2, 'apr': 0.75, 'may': 0.3, 'jun': 0.35, 'jul': 0.2, 'aug': 0.15, 'sep': 0.15, 'oct': 0.1, 'nov': 0.55, 'dec': 1.25}","{'jan': 38.37, 'feb': 28.895000000000003, 'mar': 14.175, 'apr': 8.809999999999999, 'may': 2.4699999999999998, 'jun': 1.545, 'jul': 1.145, 'aug': 0.585, 'sep': 0.605, 'oct': 1.23, 'nov': 4.749999999999999, 'dec': 15.975000000000003}"
Jayapura,Indonesia,"JAYAPURA SENTANI, ID",GHCND:ID000097690,"{'jan': 0.6, 'feb': 0.6, 'mar': 0.95, 'apr': 0.85, 'may': 0.6, 'jun': 0.6, 'jul': 0.6, 'aug': 0.3, 'sep': 0.55, 'oct': 0.45, 'nov': 0.5, 'dec': 0.8}","{'jan': 7.81, 'feb': 7.19, 'mar': 14.035000000000002, 'apr': 11.004999999999999, 'may': 6.614999999999999, 'jun': 7.025, 'jul': 5.225, 'aug': 7.909999999999999, 'sep': 14.460000000000003, 'oct': 3.2949999999999995, 'nov': 6.779999999999999, 'dec': 9.004999999999999}"
Makassar,Indonesia,"HASANUDDIN, ID",GHCND:IDM00097180,"{'jan': 3.45, 'feb': 1.65, 'mar': 1.6, 'apr': 1.15, 'may': 0.95, 'jun': 1.0, 'jul': 0.3, 'aug': 0.15, 'sep': 0.2, 'oct': 0.45, 'nov': 1.05, 'dec': 2.1}","{'jan': 80.58999999999997, 'feb': 36.77, 'mar': 37.275, 'apr': 19.245, 'may': 10.794999999999998, 'jun': 9.180000000000001, 'jul': 1.31, 'aug': 10.5, 'sep': 0.82, 'oct': 11.004999999999999, 'nov': 17.244999999999997, 'dec': 50.099999999999994}"
Medan,Indonesia,"MEDAN BELAWAN, ID",GHCND:IDM00096033,"{'jan': 0.55, 'feb': 0.55, 'mar': 0.5, 'apr': 0.3, 'may': 0.7, 'jun': 0.75, 'jul': 0.75, 'aug': 0.45, 'sep': 0.85, 'oct': 0.9, 'nov': 0.65, 'dec': 0.6}","{'jan': 6.540000000000001, 'feb': 5.57, 'mar': 3.6400000000000006, 'apr': 6.04, 'may': 14.334999999999999, 'jun': 12.27, 'jul': 10.3, 'aug': 5.69, 'sep': 11.580000000000002, 'oct': 16.200000000000003, 'nov': 11.3, 'dec': 6.845000000000001}"
